open,high,low,close,change,DATE,CLOSE,OPEN,HIGH,LOW
100.77,100.77,100.72,100.765,-0.0049999999999954525,2016-10-31 10:30:00,100.765,100.77,100.77,100.72
100.765,100.77,100.735,100.735,-0.030000000000001137,2016-10-31 10:45:00,100.735,100.765,100.77,100.735
100.74,100.76,100.725,100.745,0.010000000000005116,2016-10-31 11:00:00,100.745,100.74,100.76,100.725
100.745,100.785,100.74,100.775,0.030000000000001137,2016-10-31 11:15:00,100.775,100.745,100.785,100.74
100.775,100.775,100.7,100.7,-0.07500000000000284,2016-10-31 11:30:00,100.7,100.775,100.775,100.7
100.69,100.7,100.665,100.69,-0.010000000000005116,2016-10-31 13:15:00,100.69,100.69,100.7,100.665
100.69,100.71,100.68,100.685,-0.0049999999999954525,2016-10-31 13:30:00,100.685,100.69,100.71,100.68
100.685,100.69,100.65,100.65,-0.03499999999999659,2016-10-31 13:45:00,100.65,100.685,100.69,100.65
100.645,100.665,100.635,100.655,0.0049999999999954525,2016-10-31 14:00:00,100.655,100.645,100.665,100.635
100.655,100.675,100.645,100.665,0.010000000000005116,2016-10-31 14:15:00,100.665,100.655,100.675,100.645
100.665,100.68,100.655,100.67,0.0049999999999954525,2016-10-31 14:30:00,100.67,100.665,100.68,100.655
100.67,100.67,100.635,100.655,-0.015000000000000568,2016-10-31 14:45:00,100.655,100.67,100.67,100.635
100.645,100.655,100.58,100.59,-0.06499999999999773,2016-10-31 15:00:00,100.59,100.645,100.655,100.58
100.6,100.605,100.55,100.57,-0.020000000000010232,2016-10-31 15:15:00,100.57,100.6,100.605,100.55
100.455,100.59,100.455,100.58,0.010000000000005116,2016-11-01 09:30:00,100.58,100.455,100.59,100.455
100.575,100.58,100.51,100.53,-0.04999999999999716,2016-11-01 09:45:00,100.53,100.575,100.58,100.51
100.53,100.53,100.475,100.485,-0.045000000000001705,2016-11-01 10:00:00,100.485,100.53,100.53,100.475
100.485,100.495,100.46,100.49,0.0049999999999954525,2016-11-01 10:15:00,100.49,100.485,100.495,100.46
100.49,100.53,100.465,100.495,0.005000000000009663,2016-11-01 10:30:00,100.495,100.49,100.53,100.465
100.495,100.555,100.49,100.545,0.04999999999999716,2016-11-01 10:45:00,100.545,100.495,100.555,100.49
100.545,100.585,100.525,100.535,-0.010000000000005116,2016-11-01 11:00:00,100.535,100.545,100.585,100.525
100.535,100.585,100.53,100.555,0.020000000000010232,2016-11-01 11:15:00,100.555,100.535,100.585,100.53
100.555,100.595,100.535,100.565,0.009999999999990905,2016-11-01 11:30:00,100.565,100.555,100.595,100.535
100.565,100.625,100.565,100.625,0.060000000000002274,2016-11-01 13:15:00,100.625,100.565,100.625,100.565
100.625,100.63,100.575,100.575,-0.04999999999999716,2016-11-01 13:30:00,100.575,100.625,100.63,100.575
100.575,100.625,100.575,100.615,0.03999999999999204,2016-11-01 13:45:00,100.615,100.575,100.625,100.575
100.625,100.665,100.62,100.65,0.0350000000000108,2016-11-01 14:00:00,100.65,100.625,100.665,100.62
100.65,100.675,100.635,100.65,0.0,2016-11-01 14:15:00,100.65,100.65,100.675,100.635
100.65,100.66,100.635,100.645,-0.005000000000009663,2016-11-01 14:30:00,100.645,100.65,100.66,100.635
100.645,100.665,100.61,100.66,0.015000000000000568,2016-11-01 14:45:00,100.66,100.645,100.665,100.61
100.66,100.665,100.64,100.66,0.0,2016-11-01 15:00:00,100.66,100.66,100.665,100.64
100.66,100.67,100.64,100.665,0.005000000000009663,2016-11-01 15:15:00,100.665,100.66,100.67,100.64
100.665,100.79,100.665,100.74,0.07499999999998863,2016-11-02 09:30:00,100.74,100.665,100.79,100.665
100.74,100.74,100.715,100.73,-0.009999999999990905,2016-11-02 09:45:00,100.73,100.74,100.74,100.715
100.73,100.735,100.72,100.72,-0.010000000000005116,2016-11-02 10:00:00,100.72,100.73,100.735,100.72
100.72,100.725,100.655,100.66,-0.060000000000002274,2016-11-02 10:15:00,100.66,100.72,100.725,100.655
100.66,100.66,100.5,100.61,-0.04999999999999716,2016-11-02 10:30:00,100.61,100.66,100.66,100.5
100.61,100.64,100.595,100.64,0.030000000000001137,2016-11-02 10:45:00,100.64,100.61,100.64,100.595
100.64,100.655,100.6,100.655,0.015000000000000568,2016-11-02 11:00:00,100.655,100.64,100.655,100.6
100.655,100.695,100.655,100.66,0.0049999999999954525,2016-11-02 11:15:00,100.66,100.655,100.695,100.655
100.66,100.68,100.64,100.665,0.005000000000009663,2016-11-02 11:30:00,100.665,100.66,100.68,100.64
100.665,100.7,100.66,100.7,0.03499999999999659,2016-11-02 13:15:00,100.7,100.665,100.7,100.66
100.7,100.71,100.69,100.69,-0.010000000000005116,2016-11-02 13:30:00,100.69,100.7,100.71,100.69
100.69,100.69,100.625,100.635,-0.05499999999999261,2016-11-02 13:45:00,100.635,100.69,100.69,100.625
100.635,100.65,100.58,100.61,-0.025000000000005684,2016-11-02 14:00:00,100.61,100.635,100.65,100.58
100.61,100.64,100.61,100.635,0.025000000000005684,2016-11-02 14:15:00,100.635,100.61,100.64,100.61
100.635,100.665,100.635,100.665,0.030000000000001137,2016-11-02 14:30:00,100.665,100.635,100.665,100.635
100.66,100.68,100.655,100.665,0.0,2016-11-02 14:45:00,100.665,100.66,100.68,100.655
100.665,100.7,100.665,100.68,0.015000000000000568,2016-11-02 15:00:00,100.68,100.665,100.7,100.665
100.68,100.715,100.67,100.715,0.03499999999999659,2016-11-02 15:15:00,100.715,100.68,100.715,100.67
100.795,100.83,100.765,100.775,0.060000000000002274,2016-11-03 09:30:00,100.775,100.795,100.83,100.765
100.775,100.865,100.765,100.85,0.07499999999998863,2016-11-03 09:45:00,100.85,100.775,100.865,100.765
100.85,100.865,100.815,100.845,-0.0049999999999954525,2016-11-03 10:00:00,100.845,100.85,100.865,100.815
100.845,100.865,100.835,100.85,0.0049999999999954525,2016-11-03 10:15:00,100.85,100.845,100.865,100.835
100.85,100.945,100.845,100.92,0.07000000000000739,2016-11-03 10:30:00,100.92,100.85,100.945,100.845
100.92,100.93,100.875,100.88,-0.04000000000000625,2016-11-03 10:45:00,100.88,100.92,100.93,100.875
100.88,100.915,100.88,100.915,0.0350000000000108,2016-11-03 11:00:00,100.915,100.88,100.915,100.88
100.915,100.93,100.885,100.895,-0.020000000000010232,2016-11-03 11:15:00,100.895,100.915,100.93,100.885
100.895,100.9,100.835,100.855,-0.03999999999999204,2016-11-03 11:30:00,100.855,100.895,100.9,100.835
100.85,100.85,100.82,100.835,-0.020000000000010232,2016-11-03 13:15:00,100.835,100.85,100.85,100.82
100.835,100.845,100.815,100.82,-0.015000000000000568,2016-11-03 13:30:00,100.82,100.835,100.845,100.815
100.82,100.83,100.745,100.77,-0.04999999999999716,2016-11-03 13:45:00,100.77,100.82,100.83,100.745
100.77,100.795,100.76,100.775,0.005000000000009663,2016-11-03 14:00:00,100.775,100.77,100.795,100.76
100.775,100.82,100.765,100.81,0.03499999999999659,2016-11-03 14:15:00,100.81,100.775,100.82,100.765
100.81,100.865,100.81,100.865,0.05499999999999261,2016-11-03 14:30:00,100.865,100.81,100.865,100.81
100.87,100.895,100.85,100.855,-0.009999999999990905,2016-11-03 14:45:00,100.855,100.87,100.895,100.85
100.855,100.87,100.85,100.855,0.0,2016-11-03 15:00:00,100.855,100.855,100.87,100.85
100.855,100.895,100.855,100.885,0.030000000000001137,2016-11-03 15:15:00,100.885,100.855,100.895,100.855
100.885,100.905,100.82,100.865,-0.020000000000010232,2016-11-04 09:30:00,100.865,100.885,100.905,100.82
100.865,100.915,100.865,100.9,0.0350000000000108,2016-11-04 09:45:00,100.9,100.865,100.915,100.865
100.9,100.915,100.855,100.86,-0.04000000000000625,2016-11-04 10:00:00,100.86,100.9,100.915,100.855
100.86,100.875,100.85,100.87,0.010000000000005116,2016-11-04 10:15:00,100.87,100.86,100.875,100.85
100.87,100.88,100.865,100.875,0.0049999999999954525,2016-11-04 10:30:00,100.875,100.87,100.88,100.865
100.875,100.895,100.855,100.86,-0.015000000000000568,2016-11-04 10:45:00,100.86,100.875,100.895,100.855
100.86,100.885,100.845,100.885,0.025000000000005684,2016-11-04 11:00:00,100.885,100.86,100.885,100.845
100.885,100.885,100.855,100.86,-0.025000000000005684,2016-11-04 11:15:00,100.86,100.885,100.885,100.855
100.87,100.88,100.83,100.83,-0.030000000000001137,2016-11-04 11:30:00,100.83,100.87,100.88,100.83
100.865,100.865,100.805,100.815,-0.015000000000000568,2016-11-04 13:15:00,100.815,100.865,100.865,100.805
100.815,100.835,100.78,100.825,0.010000000000005116,2016-11-04 13:30:00,100.825,100.815,100.835,100.78
100.825,100.825,100.78,100.78,-0.045000000000001705,2016-11-04 13:45:00,100.78,100.825,100.825,100.78
100.78,100.795,100.75,100.765,-0.015000000000000568,2016-11-04 14:00:00,100.765,100.78,100.795,100.75
100.765,100.8,100.755,100.785,0.01999999999999602,2016-11-04 14:15:00,100.785,100.765,100.8,100.755
100.785,100.82,100.78,100.815,0.030000000000001137,2016-11-04 14:30:00,100.815,100.785,100.82,100.78
100.815,100.9,100.815,100.88,0.06499999999999773,2016-11-04 14:45:00,100.88,100.815,100.9,100.815
100.88,100.89,100.84,100.855,-0.024999999999991473,2016-11-04 15:00:00,100.855,100.88,100.89,100.84
100.855,100.87,100.835,100.855,0.0,2016-11-04 15:15:00,100.855,100.855,100.87,100.835
100.805,100.835,100.695,100.715,-0.14000000000000057,2016-11-07 09:30:00,100.715,100.805,100.835,100.695
100.715,100.76,100.675,100.74,0.024999999999991473,2016-11-07 09:45:00,100.74,100.715,100.76,100.675
100.74,100.75,100.71,100.715,-0.024999999999991473,2016-11-07 10:00:00,100.715,100.74,100.75,100.71
100.715,100.715,100.665,100.685,-0.030000000000001137,2016-11-07 10:15:00,100.685,100.715,100.715,100.665
100.685,100.7,100.66,100.68,-0.0049999999999954525,2016-11-07 10:30:00,100.68,100.685,100.7,100.66
100.68,100.715,100.675,100.7,0.01999999999999602,2016-11-07 10:45:00,100.7,100.68,100.715,100.675
100.7,100.73,100.69,100.73,0.030000000000001137,2016-11-07 11:00:00,100.73,100.7,100.73,100.69
100.73,100.73,100.69,100.695,-0.0350000000000108,2016-11-07 11:15:00,100.695,100.73,100.73,100.69
100.695,100.715,100.68,100.685,-0.009999999999990905,2016-11-07 11:30:00,100.685,100.695,100.715,100.68
100.685,100.715,100.685,100.695,0.009999999999990905,2016-11-07 13:15:00,100.695,100.685,100.715,100.685
100.695,100.695,100.645,100.655,-0.03999999999999204,2016-11-07 13:30:00,100.655,100.695,100.695,100.645
100.655,100.665,100.615,100.62,-0.03499999999999659,2016-11-07 13:45:00,100.62,100.655,100.665,100.615
100.62,100.635,100.58,100.62,0.0,2016-11-07 14:00:00,100.62,100.62,100.635,100.58
100.62,100.645,100.615,100.645,0.024999999999991473,2016-11-07 14:15:00,100.645,100.62,100.645,100.615
100.645,100.645,100.62,100.62,-0.024999999999991473,2016-11-07 14:30:00,100.62,100.645,100.645,100.62
100.62,100.625,100.58,100.59,-0.030000000000001137,2016-11-07 14:45:00,100.59,100.62,100.625,100.58
100.59,100.595,100.565,100.595,0.0049999999999954525,2016-11-07 15:00:00,100.595,100.59,100.595,100.565
100.595,100.62,100.575,100.585,-0.010000000000005116,2016-11-07 15:15:00,100.585,100.595,100.62,100.575
100.56,100.585,100.505,100.515,-0.06999999999999318,2016-11-08 09:30:00,100.515,100.56,100.585,100.505
100.515,100.53,100.48,100.5,-0.015000000000000568,2016-11-08 09:45:00,100.5,100.515,100.53,100.48
100.495,100.52,100.49,100.52,0.01999999999999602,2016-11-08 10:00:00,100.52,100.495,100.52,100.49
100.52,100.525,100.49,100.495,-0.024999999999991473,2016-11-08 10:15:00,100.495,100.52,100.525,100.49
100.495,100.5,100.35,100.37,-0.125,2016-11-08 10:30:00,100.37,100.495,100.5,100.35
100.37,100.41,100.35,100.4,0.030000000000001137,2016-11-08 10:45:00,100.4,100.37,100.41,100.35
100.4,100.4,100.34,100.345,-0.05500000000000682,2016-11-08 11:00:00,100.345,100.4,100.4,100.34
100.345,100.39,100.33,100.385,0.04000000000000625,2016-11-08 11:15:00,100.385,100.345,100.39,100.33
100.385,100.41,100.36,100.41,0.024999999999991473,2016-11-08 11:30:00,100.41,100.385,100.41,100.36
100.41,100.41,100.37,100.39,-0.01999999999999602,2016-11-08 13:15:00,100.39,100.41,100.41,100.37
100.39,100.395,100.35,100.375,-0.015000000000000568,2016-11-08 13:30:00,100.375,100.39,100.395,100.35
100.375,100.39,100.365,100.385,0.010000000000005116,2016-11-08 13:45:00,100.385,100.375,100.39,100.365
100.385,100.415,100.37,100.4,0.015000000000000568,2016-11-08 14:00:00,100.4,100.385,100.415,100.37
100.4,100.43,100.395,100.41,0.009999999999990905,2016-11-08 14:15:00,100.41,100.4,100.43,100.395
100.41,100.46,100.405,100.45,0.04000000000000625,2016-11-08 14:30:00,100.45,100.41,100.46,100.405
100.455,100.485,100.44,100.485,0.03499999999999659,2016-11-08 14:45:00,100.485,100.455,100.485,100.44
100.49,100.515,100.475,100.495,0.010000000000005116,2016-11-08 15:00:00,100.495,100.49,100.515,100.475
100.495,100.51,100.455,100.46,-0.0350000000000108,2016-11-08 15:15:00,100.46,100.495,100.51,100.455
100.39,100.445,100.29,100.32,-0.14000000000000057,2016-11-09 09:30:00,100.32,100.39,100.445,100.29
100.32,100.425,100.32,100.38,0.060000000000002274,2016-11-09 09:45:00,100.38,100.32,100.425,100.32
100.38,100.42,100.36,100.36,-0.01999999999999602,2016-11-09 10:00:00,100.36,100.38,100.42,100.36
100.36,100.495,100.355,100.49,0.12999999999999545,2016-11-09 10:15:00,100.49,100.36,100.495,100.355
100.49,100.555,100.455,100.55,0.060000000000002274,2016-11-09 10:30:00,100.55,100.49,100.555,100.455
100.545,100.59,100.485,100.49,-0.060000000000002274,2016-11-09 10:45:00,100.49,100.545,100.59,100.485
100.49,100.49,100.435,100.465,-0.024999999999991473,2016-11-09 11:00:00,100.465,100.49,100.49,100.435
100.465,100.495,100.435,100.495,0.030000000000001137,2016-11-09 11:15:00,100.495,100.465,100.495,100.435
100.495,100.555,100.48,100.555,0.060000000000002274,2016-11-09 11:30:00,100.555,100.495,100.555,100.48
100.6,100.75,100.52,100.55,-0.005000000000009663,2016-11-09 13:15:00,100.55,100.6,100.75,100.52
100.55,100.575,100.475,100.535,-0.015000000000000568,2016-11-09 13:30:00,100.535,100.55,100.575,100.475
100.535,100.57,100.525,100.555,0.020000000000010232,2016-11-09 13:45:00,100.555,100.535,100.57,100.525
100.555,100.575,100.445,100.46,-0.09500000000001307,2016-11-09 14:00:00,100.46,100.555,100.575,100.445
100.46,100.47,100.395,100.445,-0.015000000000000568,2016-11-09 14:15:00,100.445,100.46,100.47,100.395
100.445,100.45,100.37,100.415,-0.029999999999986926,2016-11-09 14:30:00,100.415,100.445,100.45,100.37
100.41,100.44,100.385,100.435,0.01999999999999602,2016-11-09 14:45:00,100.435,100.41,100.44,100.385
100.43,100.47,100.405,100.41,-0.025000000000005684,2016-11-09 15:00:00,100.41,100.43,100.47,100.405
100.405,100.48,100.4,100.415,0.005000000000009663,2016-11-09 15:15:00,100.415,100.405,100.48,100.4
100.225,100.28,100.155,100.25,-0.16500000000000625,2016-11-10 09:30:00,100.25,100.225,100.28,100.155
100.25,100.255,100.175,100.215,-0.03499999999999659,2016-11-10 09:45:00,100.215,100.25,100.255,100.175
100.215,100.29,100.21,100.25,0.03499999999999659,2016-11-10 10:00:00,100.25,100.215,100.29,100.21
100.25,100.285,100.24,100.285,0.03499999999999659,2016-11-10 10:15:00,100.285,100.25,100.285,100.24
100.285,100.285,100.26,100.275,-0.009999999999990905,2016-11-10 10:30:00,100.275,100.285,100.285,100.26
100.275,100.3,100.245,100.26,-0.015000000000000568,2016-11-10 10:45:00,100.26,100.275,100.3,100.245
100.26,100.265,100.225,100.245,-0.015000000000000568,2016-11-10 11:00:00,100.245,100.26,100.265,100.225
100.245,100.25,100.21,100.21,-0.0350000000000108,2016-11-10 11:15:00,100.21,100.245,100.25,100.21
100.21,100.24,100.175,100.235,0.025000000000005684,2016-11-10 11:30:00,100.235,100.21,100.24,100.175
100.22,100.23,100.205,100.215,-0.01999999999999602,2016-11-10 13:15:00,100.215,100.22,100.23,100.205
100.215,100.215,100.13,100.17,-0.045000000000001705,2016-11-10 13:30:00,100.17,100.215,100.215,100.13
100.17,100.175,100.12,100.14,-0.030000000000001137,2016-11-10 13:45:00,100.14,100.17,100.175,100.12
100.135,100.15,100.06,100.13,-0.010000000000005116,2016-11-10 14:00:00,100.13,100.135,100.15,100.06
100.13,100.145,100.115,100.125,-0.0049999999999954525,2016-11-10 14:15:00,100.125,100.13,100.145,100.115
100.125,100.145,100.105,100.11,-0.015000000000000568,2016-11-10 14:30:00,100.11,100.125,100.145,100.105
100.11,100.11,100.08,100.11,0.0,2016-11-10 14:45:00,100.11,100.11,100.11,100.08
100.11,100.12,100.06,100.105,-0.0049999999999954525,2016-11-10 15:00:00,100.105,100.11,100.12,100.06
100.105,100.12,100.08,100.085,-0.020000000000010232,2016-11-10 15:15:00,100.085,100.105,100.12,100.08
100.075,100.075,99.985,100.025,-0.05999999999998806,2016-11-11 09:30:00,100.025,100.075,100.075,99.985
100.025,100.04,99.97,99.99,-0.0350000000000108,2016-11-11 09:45:00,99.99,100.025,100.04,99.97
99.99,100.0,99.825,99.91,-0.0799999999999983,2016-11-11 10:00:00,99.91,99.99,100.0,99.825
99.91,99.955,99.88,99.92,0.010000000000005116,2016-11-11 10:15:00,99.92,99.91,99.955,99.88
99.92,99.995,99.915,99.945,0.024999999999991473,2016-11-11 10:30:00,99.945,99.92,99.995,99.915
99.945,99.945,99.895,99.905,-0.03999999999999204,2016-11-11 10:45:00,99.905,99.945,99.945,99.895
99.905,99.96,99.89,99.92,0.015000000000000568,2016-11-11 11:00:00,99.92,99.905,99.96,99.89
99.915,99.935,99.905,99.92,0.0,2016-11-11 11:15:00,99.92,99.915,99.935,99.905
99.92,99.96,99.88,99.935,0.015000000000000568,2016-11-11 11:30:00,99.935,99.92,99.96,99.88
99.935,99.995,99.935,99.94,0.0049999999999954525,2016-11-11 13:15:00,99.94,99.935,99.995,99.935
99.94,99.98,99.925,99.975,0.03499999999999659,2016-11-11 13:30:00,99.975,99.94,99.98,99.925
99.975,99.98,99.935,99.96,-0.015000000000000568,2016-11-11 13:45:00,99.96,99.975,99.98,99.935
99.96,99.97,99.925,99.93,-0.029999999999986926,2016-11-11 14:00:00,99.93,99.96,99.97,99.925
99.93,99.93,99.895,99.905,-0.025000000000005684,2016-11-11 14:15:00,99.905,99.93,99.93,99.895
99.905,99.925,99.86,99.875,-0.030000000000001137,2016-11-11 14:30:00,99.875,99.905,99.925,99.86
99.87,99.89,99.86,99.87,-0.0049999999999954525,2016-11-11 14:45:00,99.87,99.87,99.89,99.86
99.87,99.9,99.865,99.89,0.01999999999999602,2016-11-11 15:00:00,99.89,99.87,99.9,99.865
99.89,99.89,99.86,99.87,-0.01999999999999602,2016-11-11 15:15:00,99.87,99.89,99.89,99.86
99.98,100.07,99.95,99.95,0.0799999999999983,2016-11-14 09:30:00,99.95,99.98,100.07,99.95
99.95,99.99,99.905,99.915,-0.03499999999999659,2016-11-14 09:45:00,99.915,99.95,99.99,99.905
99.91,99.945,99.88,99.935,0.01999999999999602,2016-11-14 10:00:00,99.935,99.91,99.945,99.88
99.94,99.965,99.88,99.915,-0.01999999999999602,2016-11-14 10:15:00,99.915,99.94,99.965,99.88
99.915,99.92,99.85,99.89,-0.025000000000005684,2016-11-14 10:30:00,99.89,99.915,99.92,99.85
99.89,99.89,99.825,99.835,-0.05500000000000682,2016-11-14 10:45:00,99.835,99.89,99.89,99.825
99.83,99.845,99.745,99.76,-0.07499999999998863,2016-11-14 11:00:00,99.76,99.83,99.845,99.745
99.76,99.79,99.725,99.79,0.030000000000001137,2016-11-14 11:15:00,99.79,99.76,99.79,99.725
99.79,99.79,99.75,99.765,-0.025000000000005684,2016-11-14 11:30:00,99.765,99.79,99.79,99.75
99.76,99.79,99.69,99.7,-0.06499999999999773,2016-11-14 13:15:00,99.7,99.76,99.79,99.69
99.7,99.705,99.63,99.635,-0.06499999999999773,2016-11-14 13:30:00,99.635,99.7,99.705,99.63
99.63,99.69,99.62,99.69,0.05499999999999261,2016-11-14 13:45:00,99.69,99.63,99.69,99.62
99.69,99.735,99.645,99.695,0.0049999999999954525,2016-11-14 14:00:00,99.695,99.69,99.735,99.645
99.7,99.785,99.7,99.775,0.0800000000000125,2016-11-14 14:15:00,99.775,99.7,99.785,99.7
99.775,99.785,99.695,99.7,-0.07500000000000284,2016-11-14 14:30:00,99.7,99.775,99.785,99.695
99.7,99.72,99.685,99.705,0.0049999999999954525,2016-11-14 14:45:00,99.705,99.7,99.72,99.685
99.705,99.715,99.665,99.675,-0.030000000000001137,2016-11-14 15:00:00,99.675,99.705,99.715,99.665
99.67,99.705,99.665,99.67,-0.0049999999999954525,2016-11-14 15:15:00,99.67,99.67,99.705,99.665
99.72,99.735,99.545,99.585,-0.08500000000000796,2016-11-15 09:30:00,99.585,99.72,99.735,99.545
99.585,99.66,99.57,99.61,0.025000000000005684,2016-11-15 09:45:00,99.61,99.585,99.66,99.57
99.61,99.63,99.56,99.6,-0.010000000000005116,2016-11-15 10:00:00,99.6,99.61,99.63,99.56
99.59,99.61,99.58,99.58,-0.01999999999999602,2016-11-15 10:15:00,99.58,99.59,99.61,99.58
99.58,99.6,99.565,99.585,0.0049999999999954525,2016-11-15 10:30:00,99.585,99.58,99.6,99.565
99.585,99.6,99.57,99.58,-0.0049999999999954525,2016-11-15 10:45:00,99.58,99.585,99.6,99.57
99.58,99.585,99.455,99.495,-0.08499999999999375,2016-11-15 11:00:00,99.495,99.58,99.585,99.455
99.5,99.555,99.44,99.515,0.01999999999999602,2016-11-15 11:15:00,99.515,99.5,99.555,99.44
99.52,99.545,99.5,99.52,0.0049999999999954525,2016-11-15 11:30:00,99.52,99.52,99.545,99.5
99.52,99.67,99.515,99.64,0.12000000000000455,2016-11-15 13:15:00,99.64,99.52,99.67,99.515
99.64,99.71,99.64,99.645,0.0049999999999954525,2016-11-15 13:30:00,99.645,99.64,99.71,99.64
99.645,99.78,99.595,99.775,0.13000000000000966,2016-11-15 13:45:00,99.775,99.645,99.78,99.595
99.775,99.83,99.71,99.75,-0.025000000000005684,2016-11-15 14:00:00,99.75,99.775,99.83,99.71
99.76,99.775,99.715,99.73,-0.01999999999999602,2016-11-15 14:15:00,99.73,99.76,99.775,99.715
99.725,99.735,99.68,99.73,0.0,2016-11-15 14:30:00,99.73,99.725,99.735,99.68
99.73,99.745,99.71,99.735,0.0049999999999954525,2016-11-15 14:45:00,99.735,99.73,99.745,99.71
99.735,99.82,99.735,99.79,0.05500000000000682,2016-11-15 15:00:00,99.79,99.735,99.82,99.735
99.79,99.855,99.79,99.84,0.04999999999999716,2016-11-15 15:15:00,99.84,99.79,99.855,99.79
99.8,99.815,99.705,99.79,-0.04999999999999716,2016-11-16 09:30:00,99.79,99.8,99.815,99.705
99.79,99.875,99.79,99.855,0.06499999999999773,2016-11-16 09:45:00,99.855,99.79,99.875,99.79
99.86,99.935,99.845,99.925,0.06999999999999318,2016-11-16 10:00:00,99.925,99.86,99.935,99.845
99.93,99.945,99.855,99.855,-0.06999999999999318,2016-11-16 10:15:00,99.855,99.93,99.945,99.855
99.855,99.895,99.855,99.89,0.03499999999999659,2016-11-16 10:30:00,99.89,99.855,99.895,99.855
99.89,99.9,99.845,99.9,0.010000000000005116,2016-11-16 10:45:00,99.9,99.89,99.9,99.845
99.9,99.9,99.84,99.85,-0.05000000000001137,2016-11-16 11:00:00,99.85,99.9,99.9,99.84
99.85,99.85,99.79,99.825,-0.024999999999991473,2016-11-16 11:15:00,99.825,99.85,99.85,99.79
99.825,99.835,99.76,99.805,-0.01999999999999602,2016-11-16 11:30:00,99.805,99.825,99.835,99.76
99.775,99.79,99.69,99.69,-0.1150000000000091,2016-11-16 13:15:00,99.69,99.775,99.79,99.69
99.69,99.78,99.69,99.74,0.04999999999999716,2016-11-16 13:30:00,99.74,99.69,99.78,99.69
99.74,99.825,99.725,99.765,0.025000000000005684,2016-11-16 13:45:00,99.765,99.74,99.825,99.725
99.76,99.81,99.73,99.79,0.025000000000005684,2016-11-16 14:00:00,99.79,99.76,99.81,99.73
99.79,99.79,99.755,99.77,-0.020000000000010232,2016-11-16 14:15:00,99.77,99.79,99.79,99.755
99.77,99.775,99.715,99.735,-0.03499999999999659,2016-11-16 14:30:00,99.735,99.77,99.775,99.715
99.73,99.735,99.66,99.665,-0.06999999999999318,2016-11-16 14:45:00,99.665,99.73,99.735,99.66
99.665,99.695,99.635,99.645,-0.020000000000010232,2016-11-16 15:00:00,99.645,99.665,99.695,99.635
99.645,99.66,99.61,99.61,-0.03499999999999659,2016-11-16 15:15:00,99.61,99.645,99.66,99.61
99.58,99.69,99.53,99.675,0.06499999999999773,2016-11-17 09:30:00,99.675,99.58,99.69,99.53
99.675,99.71,99.61,99.61,-0.06499999999999773,2016-11-17 09:45:00,99.61,99.675,99.71,99.61
99.61,99.68,99.585,99.675,0.06499999999999773,2016-11-17 10:00:00,99.675,99.61,99.68,99.585
99.675,99.76,99.675,99.7,0.025000000000005684,2016-11-17 10:15:00,99.7,99.675,99.76,99.675
99.7,99.705,99.675,99.69,-0.010000000000005116,2016-11-17 10:30:00,99.69,99.7,99.705,99.675
99.69,99.705,99.67,99.67,-0.01999999999999602,2016-11-17 10:45:00,99.67,99.69,99.705,99.67
99.67,99.68,99.625,99.63,-0.04000000000000625,2016-11-17 11:00:00,99.63,99.67,99.68,99.625
99.63,99.65,99.61,99.63,0.0,2016-11-17 11:15:00,99.63,99.63,99.65,99.61
99.63,99.63,99.59,99.595,-0.03499999999999659,2016-11-17 11:30:00,99.595,99.63,99.63,99.59
99.575,99.65,99.545,99.6,0.0049999999999954525,2016-11-17 13:15:00,99.6,99.575,99.65,99.545
99.6,99.63,99.585,99.62,0.020000000000010232,2016-11-17 13:30:00,99.62,99.6,99.63,99.585
99.62,99.67,99.6,99.66,0.03999999999999204,2016-11-17 13:45:00,99.66,99.62,99.67,99.6
99.66,99.665,99.625,99.63,-0.030000000000001137,2016-11-17 14:00:00,99.63,99.66,99.665,99.625
99.63,99.66,99.595,99.605,-0.024999999999991473,2016-11-17 14:15:00,99.605,99.63,99.66,99.595
99.605,99.63,99.565,99.59,-0.015000000000000568,2016-11-17 14:30:00,99.59,99.605,99.63,99.565
99.59,99.6,99.555,99.575,-0.015000000000000568,2016-11-17 14:45:00,99.575,99.59,99.6,99.555
99.575,99.575,99.5,99.54,-0.03499999999999659,2016-11-17 15:00:00,99.54,99.575,99.575,99.5
99.54,99.54,99.49,99.495,-0.045000000000001705,2016-11-17 15:15:00,99.495,99.54,99.54,99.49
99.405,99.48,99.355,99.445,-0.05000000000001137,2016-11-18 09:30:00,99.445,99.405,99.48,99.355
99.445,99.48,99.415,99.475,0.030000000000001137,2016-11-18 09:45:00,99.475,99.445,99.48,99.415
99.475,99.485,99.415,99.465,-0.009999999999990905,2016-11-18 10:00:00,99.465,99.475,99.485,99.415
99.465,99.52,99.445,99.515,0.04999999999999716,2016-11-18 10:15:00,99.515,99.465,99.52,99.445
99.515,99.565,99.515,99.535,0.01999999999999602,2016-11-18 10:30:00,99.535,99.515,99.565,99.515
99.535,99.58,99.49,99.565,0.030000000000001137,2016-11-18 10:45:00,99.565,99.535,99.58,99.49
99.565,99.585,99.53,99.53,-0.03499999999999659,2016-11-18 11:00:00,99.53,99.565,99.585,99.53
99.53,99.63,99.53,99.61,0.0799999999999983,2016-11-18 11:15:00,99.61,99.53,99.63,99.53
